23	1	14.25	9.32E-05	-0.0038337	0.050232	-0.21744	0.18326	14.849
26	1	14.25	9.32E-05	-0.0038337	0.050232	-0.21744	0.18326	14.849
34	1	14.25	9.32E-05	-0.0038337	0.050232	-0.21744	0.18326	14.849
36	1	14.25	9.32E-05	-0.0038337	0.050232	-0.21744	0.18326	14.849
40	1	14.25	9.32E-05	-0.0038337	0.050232	-0.21744	0.18326	14.849
41	0	13.199	-0.0000321	0.0012242	-0.024895	0.23805	-0.4181	12.631
43	0	13.894	0.0000839	-0.0025937	0.020121	0.011593	-0.020438	12.903
44	0	14.271	-0.000045	0.0016211	-0.029355	0.25284	-0.33114	12.054
45	0	14.428	0.0000393	-0.0014415	0.0090851	0.063553	-0.056373	12.338
46	0	13.669	-0.0000618	0.0024199	-0.042238	0.34311	-0.53455	11.851
47	0	14.392	0.0000816	-0.0034874	0.046266	-0.18806	0.075373	14.997
48	0	16.856	0.0001064	-0.0047528	0.065844	-0.29952	0.27354	14.745
50	0	16.282	0.0000669	-0.0030627	0.04242	-0.17146	0.006703	15.083
51	0	13.483	0.0000011	-0.0001962	-0.0037199	0.11212	-0.14909	12.528
52	0	16.353	0.0002436	-0.0093477	0.12082	-0.57966	0.81086	14.807
53	0	16.392	0.0000726	-0.003308	0.046608	-0.20358	0.093447	15.09
54	0	14.04	-0.000096	0.003009	-0.039751	0.26602	-0.29985	12.244
55	0	16.077	0.0001168	-0.0051593	0.073519	-0.36466	0.40482	15.439
56	0	13.929	0.0000502	-0.0013702	0.0038428	0.10543	-0.17256	12.439
57	0	16.843	0.0001605	-0.0063104	0.082824	-0.38832	0.46011	15.065
58	0	16.875	0.0001302	-0.0050206	0.063212	-0.26773	0.22256	14.823
59	0	13.66	0.000129	-0.005144	0.066346	-0.27717	0.10403	15.404
60	0	15.405	-0.0000197	-0.0006112	0.0167	-0.043905	-0.29021	15.342
61	0	13.786	0.0000396	-0.0023307	0.034392	-0.12749	-0.09228	15.175
62	0	15.315	-0.0000905	0.0026668	-0.03041	0.16871	-0.30015	14.365
63	0	15.089	0.0001047	-0.0036296	0.040874	-0.15191	0.055893	15.022
64	0	15.465	0.0000255	-0.0015759	0.02618	-0.15598	0.37009	14.358
65	0	15.033	0.0000687	-0.0021881	0.018431	0.012857	-0.5472	15.963
66	0	15.336	0.000076	-0.0030295	0.038077	-0.1669	0.22785	14.504
67	0	15.382	0.0002066	-0.0076363	0.095856	-0.46916	0.80519	14.41
68	0	15.487	0.0000034	-0.0005684	0.0093271	-0.031938	-0.045847	14.912
69	0	14.767	0.0000143	-0.0011681	0.019921	-0.10485	0.13002	14.917
70	0	15.87	0.0000932	-0.0038337	0.050232	-0.21744	0.18326	14.849
71	0	15.222	0.0000883	-0.0032641	0.038029	-0.14962	0.17312	14.434
72	0	15.421	0.0000804	-0.0032885	0.042676	-0.20205	0.3876	14.104
73	0	16.275	0.0000476	-0.0017335	0.019298	-0.058202	-0.075678	15.057
74	1	15.3885	0.00005985	-0.002437	0.030708	-0.127207	0.113679	14.74125
75	1	15.3885	0.00005985	-0.002437	0.030708	-0.127207	0.113679	14.74125
76	1	15.3885	0.00005985	-0.002437	0.030708	-0.127207	0.113679	14.74125
77	1	15.3885	0.00005985	-0.002437	0.030708	-0.127207	0.113679	14.74125
78	1	15.3885	0.00005985	-0.002437	0.030708	-0.127207	0.113679	14.74125
